DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,Id,CyberattackType,WashingtoniansAffected,IndustryType,WashingtoniansAffectedRange,BreachLifecycleRange,DaysToContainBreach,DaysToIdentifyBreach,DiscoveredInProgress,DaysOfExposure,EndedOnDayDiscovered,DaysElapsedBeforeNotification,DaysOfExposureRange
03/15/2022 12:00:00 AM,04/15/2022 12:00:00 AM,Cyberattack,02/17/2022 12:00:00 AM,03/15/2022 12:00:00 AM,PlanMember Securities Corporation,13292,Phishing,4231,Finance,"1,000-9,999",1-99,0,26,true,26,true,31,1-99
03/01/2022 12:00:00 AM,04/22/2022 12:00:00 AM,Cyberattack,12/04/2021 12:00:00 AM,12/04/2021 12:00:00 AM,King County Public Hospital District No. 2,13311,Other,19092,Health,"10,000-49,999",1-99,0,87,false,0,false,52,0
02/22/2022 12:00:00 AM,04/07/2022 12:00:00 AM,Unauthorized Access,,,"IMCO General Construction, Inc.",13328,,1442,Business,"1,000-9,999",Unknown,,,false,,false,44,Unknown
03/03/2022 12:00:00 AM,04/14/2022 12:00:00 AM,Unauthorized Access,,,Snap-On Incorporated,13329,,531,Business,500-999,Unknown,,,false,,false,42,Unknown
04/30/2022 12:00:00 AM,05/26/2022 12:00:00 AM,Cyberattack,03/26/2022 12:00:00 AM,04/02/2022 12:00:00 AM,Boeing Employees' Credit Union,13646,Skimmers,717,Finance,500-999,1-99,0,35,false,7,false,26,1-99
05/11/2023 12:00:00 AM,05/19/2023 12:00:00 AM,Unauthorized Access,,,University of Puget Sound,15130,,623,Education,500-999,Unknown,,,false,,false,8,Unknown
06/01/2023 12:00:00 AM,12/04/2023 12:00:00 AM,Unauthorized Access,,,Pan-American Life Insurance Group,16005,,616,Finance,500-999,Unknown,,,false,,false,186,Unknown
01/06/2022 12:00:00 AM,10/19/2022 12:00:00 AM,Cyberattack,10/14/2022 12:00:00 AM,10/14/2022 12:00:00 AM,Country Doctor Community Health Clinic,13950,Ransomware,21600,Health,"10,000-49,999",0,281,-281,true,0,false,286,0
04/26/2022 12:00:00 AM,10/10/2022 12:00:00 AM,Theft or Mistake,03/30/2022 12:00:00 AM,04/25/2022 12:00:00 AM,Bellevue School District No. 405,13925,,573,Education,500-999,1-99,0,27,false,26,false,167,1-99
03/21/2022 12:00:00 AM,10/04/2022 12:00:00 AM,Cyberattack,05/14/2021 12:00:00 AM,04/08/2022 12:00:00 AM,Columbia River Mental Health Services,13914,Phishing,17020,Health,"10,000-49,999",300-399,18,311,true,329,false,197,300-399
09/05/2022 12:00:00 AM,10/04/2022 12:00:00 AM,Cyberattack,07/18/2022 12:00:00 AM,08/03/2022 12:00:00 AM,"Philippine Airlines, Inc.",13912,Ransomware,505,Business,500-999,1-99,0,49,false,16,false,29,1-99
09/29/2022 12:00:00 AM,10/17/2022 12:00:00 AM,Cyberattack,09/28/2022 12:00:00 AM,09/28/2022 12:00:00 AM,North Pacific Paper Company,13902,Ransomware,972,Business,500-999,1-99,0,1,false,0,false,18,0
08/02/2022 12:00:00 AM,09/30/2022 12:00:00 AM,Cyberattack,06/01/2022 12:00:00 AM,08/03/2022 12:00:00 AM,focusIT,13868,Phishing,4902,Business,"1,000-9,999",1-99,1,62,true,63,false,59,1-99
08/12/2022 12:00:00 AM,09/29/2022 12:00:00 AM,Unauthorized Access,05/17/2022 12:00:00 AM,05/31/2022 12:00:00 AM,"City of Tucson, AZ",13867,,664,Government,500-999,1-99,0,87,false,14,false,48,1-99
07/29/2022 12:00:00 AM,10/04/2022 12:00:00 AM,Cyberattack,09/06/2022 12:00:00 AM,09/06/2022 12:00:00 AM,Whitworth University,13865,Ransomware,41746,Education,"10,000-49,999",0,39,-39,true,0,false,67,0
02/03/2022 12:00:00 AM,09/29/2022 12:00:00 AM,Cyberattack,02/01/2022 12:00:00 AM,02/03/2022 12:00:00 AM,"Swissport North America, Inc.",13863,Ransomware,1131,Business,"1,000-9,999",1-99,0,2,true,2,true,238,1-99
08/24/2022 12:00:00 AM,09/22/2022 12:00:00 AM,Cyberattack,05/18/2022 12:00:00 AM,06/02/2022 12:00:00 AM,University of Washington/UW Medicine,13862,Ransomware,3707,Health,"1,000-9,999",1-99,0,98,false,15,false,29,1-99
06/30/2022 12:00:00 AM,09/21/2022 12:00:00 AM,Cyberattack,05/18/2022 12:00:00 AM,06/01/2022 12:00:00 AM,Seattle Children's Hospital,13846,Ransomware,6240,Health,"1,000-9,999",1-99,0,43,false,14,false,83,1-99
12/02/2021 12:00:00 AM,09/15/2022 12:00:00 AM,Cyberattack,10/30/2021 12:00:00 AM,11/17/2021 12:00:00 AM,"WellDyneRx, LLC",13845,Phishing,585,Health,500-999,1-99,0,33,false,18,false,287,1-99
07/29/2022 12:00:00 AM,09/11/2022 12:00:00 AM,Cyberattack,09/20/2020 12:00:00 AM,02/02/2022 12:00:00 AM,Silver Superstore ,13844,Malware,927,Business,500-999,500+,0,677,false,500,false,44,500+
09/07/2022 12:00:00 AM,09/09/2022 12:00:00 AM,Unauthorized Access,11/05/2021 12:00:00 AM,04/05/2022 12:00:00 AM,"U-Haul International, Inc.",13843,,61770,Business,"50,000-999,999",300-399,0,306,false,151,false,2,100-199
08/04/2021 12:00:00 AM,09/09/2022 12:00:00 AM,Cyberattack,12/22/2020 12:00:00 AM,08/03/2021 12:00:00 AM,"Radiology Associates of Albuquerque and Advanced Imaging, LL",13842,Ransomware,882,Health,500-999,200-299,0,225,false,224,false,401,200-299
07/28/2022 12:00:00 AM,09/02/2022 12:00:00 AM,Cyberattack,07/22/2022 12:00:00 AM,07/29/2022 12:00:00 AM,"Samsung Electronics America, Inc. ",13840,Unclear/unknown,174929,Business,"50,000-999,999",1-99,1,6,true,7,false,36,1-99
07/29/2022 12:00:00 AM,09/01/2022 12:00:00 AM,Cyberattack,09/18/2020 12:00:00 AM,02/03/2022 12:00:00 AM,Vermont Nut Free Chocolates,13836,Malware,521,Business,500-999,500+,0,679,false,503,false,34,500+
02/27/2022 12:00:00 AM,08/29/2022 12:00:00 AM,Cyberattack,02/09/2022 12:00:00 AM,02/27/2022 12:00:00 AM,"Bridgestone Americas, Inc.",13835,Ransomware,1066,Business,"1,000-9,999",1-99,0,18,true,18,true,183,1-99
07/26/2022 12:00:00 AM,09/12/2022 12:00:00 AM,Cyberattack,09/17/2020 12:00:00 AM,02/03/2022 12:00:00 AM,Wilson's Gun Shop Inc. d/b/a Wilson Combat,13825,Malware,3788,Business,"1,000-9,999",500+,0,677,false,504,false,48,500+
08/21/2022 12:00:00 AM,09/20/2022 12:00:00 AM,Unauthorized Access,04/27/2022 12:00:00 AM,05/03/2022 12:00:00 AM,"Newcourse Communications, Inc.",13824,,13214,Finance,"10,000-49,999",100-199,0,116,false,6,false,30,1-99
08/05/2022 12:00:00 AM,09/08/2022 12:00:00 AM,Unauthorized Access,05/07/2022 12:00:00 AM,,"Humana, Inc.",13823,,639,Health,500-999,Unknown,,90,false,,false,34,Unknown
07/20/2022 12:00:00 AM,08/29/2022 12:00:00 AM,Unauthorized Access,01/03/2021 12:00:00 AM,07/19/2022 12:00:00 AM,"Neopets, Inc.",13822,,788415,Business,"50,000-999,999",500+,0,563,false,562,false,40,500+
10/22/2021 12:00:00 AM,08/26/2022 12:00:00 AM,Cyberattack,10/22/2021 12:00:00 AM,,"Warner Norcross & Judd, LLP",13820,Ransomware,780,Business,500-999,Unknown,,0,false,,false,308,Unknown
07/21/2022 12:00:00 AM,08/26/2022 12:00:00 AM,Cyberattack,06/01/2022 12:00:00 AM,07/22/2022 12:00:00 AM,"Nelnet Servicing, LLC",13732,Other,35151,Business,"10,000-49,999",1-99,1,50,true,51,false,36,1-99
08/04/2022 12:00:00 AM,08/26/2022 12:00:00 AM,Unauthorized Access,05/26/2022 12:00:00 AM,07/12/2022 12:00:00 AM,KeyBank,13731,,54295,Finance,"50,000-999,999",1-99,0,70,false,47,false,22,1-99
06/06/2022 12:00:00 AM,07/25/2022 12:00:00 AM,Unauthorized Access,,,Boeing Employees Credit Union,13705,,305987,Finance,"50,000-999,999",Unknown,,,false,,false,49,Unknown
09/15/2021 12:00:00 AM,11/15/2021 12:00:00 AM,Cyberattack,,09/15/2021 12:00:00 AM,California Pizza Kitchen,11251,Ransomware,1095,Business,"1,000-9,999",Unknown,0,,true,,true,61,Unknown
08/02/2022 12:00:00 AM,08/18/2022 12:00:00 AM,Cyberattack,09/18/2020 12:00:00 AM,02/03/2022 12:00:00 AM,"Sturm, Ruger & Company, Inc.",13681,Malware,4866,Business,"1,000-9,999",500+,0,683,false,503,false,16,500+
03/03/2022 12:00:00 AM,08/16/2022 12:00:00 AM,Cyberattack,09/18/2020 12:00:00 AM,02/03/2022 12:00:00 AM,"Burnt Ridge Nursery and Orchards, Inc.",13678,Malware,2619,Business,"1,000-9,999",500+,0,531,false,503,false,166,500+
10/22/2021 12:00:00 AM,08/15/2022 12:00:00 AM,Cyberattack,10/22/2021 12:00:00 AM,,"Warner Norcross & Judd, LLP",13664,Ransomware,747,Business,500-999,Unknown,,0,false,,false,297,Unknown
06/14/2022 12:00:00 AM,08/12/2022 12:00:00 AM,Unauthorized Access,06/13/2022 12:00:00 AM,06/14/2022 12:00:00 AM,Overlake Medical Center & Clinics,13663,,519,Health,500-999,1-99,0,1,true,1,true,59,1-99
07/11/2022 12:00:00 AM,08/11/2022 12:00:00 AM,Cyberattack,07/10/2022 12:00:00 AM,,Audience Rewards,13662,Ransomware,545,Business,500-999,Unknown,,1,false,,false,31,Unknown
11/12/2021 12:00:00 AM,08/03/2022 12:00:00 AM,Cyberattack,11/09/2021 12:00:00 AM,11/12/2021 12:00:00 AM,Marymount Manhattan College,13658,Ransomware,1016,Education,"1,000-9,999",1-99,0,3,true,3,true,264,1-99
01/08/2022 12:00:00 AM,08/02/2022 12:00:00 AM,Unauthorized Access,12/28/2021 12:00:00 AM,01/08/2022 12:00:00 AM,Illuminate Education on behalf of Federal Way School Distric,13650,,36773,Education,"10,000-49,999",1-99,0,11,true,11,true,206,1-99
06/26/2022 12:00:00 AM,07/28/2022 12:00:00 AM,Cyberattack,,,Whatcom County Library System,13649,Ransomware,630,Government,500-999,Unknown,,,false,,false,32,Unknown
04/28/2022 12:00:00 AM,07/27/2022 12:00:00 AM,Cyberattack,04/27/2022 12:00:00 AM,04/28/2022 12:00:00 AM,"OneTouchPoint, Inc.",13648,Ransomware,1321,Business,"1,000-9,999",1-99,0,1,true,1,true,90,1-99
04/21/2022 12:00:00 AM,07/26/2022 12:00:00 AM,Cyberattack,04/21/2022 12:00:00 AM,05/01/2022 12:00:00 AM,DigiPen Institute of Technology,13647,Ransomware,5164,Education,"1,000-9,999",1-99,10,0,true,10,false,96,1-99
12/23/2021 12:00:00 AM,08/05/2022 12:00:00 AM,Cyberattack,11/29/2021 12:00:00 AM,,R. R. Donnelley & Sons Company (RRD),13645,Phishing,648,Business,500-999,Unknown,,24,false,,false,225,Unknown
03/17/2022 12:00:00 AM,06/27/2022 12:00:00 AM,Unauthorized Access,01/19/2022 12:00:00 AM,03/17/2022 12:00:00 AM,"Avamere Health Services, LLC ",13622,,65076,Health,"50,000-999,999",1-99,0,57,true,57,true,102,1-99
03/28/2022 12:00:00 AM,07/22/2022 12:00:00 AM,Cyberattack,03/07/2022 12:00:00 AM,03/21/2022 12:00:00 AM,"Shields Health Care Group, Inc.",13595,Malware,1018,Health,"1,000-9,999",1-99,0,21,false,14,false,116,1-99
06/28/2022 12:00:00 AM,07/22/2022 12:00:00 AM,Theft or Mistake,06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,Sound Health & Wellness Trust c/o Zenith American Solutions,13593,,36994,Health,"10,000-49,999",1-99,0,4,false,0,false,24,0
03/17/2022 12:00:00 AM,07/19/2022 12:00:00 AM,Cyberattack,07/23/2019 12:00:00 AM,03/08/2022 12:00:00 AM,"PPA Holdings, Inc.",13592,Malware,629,Business,500-999,500+,0,968,false,959,false,124,500+
04/29/2022 12:00:00 AM,07/18/2022 12:00:00 AM,Cyberattack,04/27/2022 12:00:00 AM,05/12/2022 12:00:00 AM,Premera Blue Cross,13591,Ransomware,1303,Health,"1,000-9,999",1-99,13,2,true,15,false,80,1-99
06/16/2022 12:00:00 AM,07/14/2022 12:00:00 AM,Cyberattack,04/27/2022 12:00:00 AM,06/03/2022 12:00:00 AM,"Coordinated Care of Washington, Inc. & Coordinated Care Corp",13590,Ransomware,1021,Health,"1,000-9,999",1-99,0,50,false,37,false,28,1-99
07/11/2022 12:00:00 AM,07/25/2022 12:00:00 AM,Unauthorized Access,,,City of Bellingham (Bellingham Public Library),13581,,735,Government,500-999,Unknown,,,false,,false,14,Unknown
01/12/2022 12:00:00 AM,07/13/2022 12:00:00 AM,Cyberattack,04/09/2021 12:00:00 AM,12/28/2021 12:00:00 AM,"United Marketing, Inc.",13577,Other,4639,Business,"1,000-9,999",200-299,0,278,false,263,false,182,200-299
06/07/2021 12:00:00 AM,07/11/2022 12:00:00 AM,Cyberattack,,06/07/2021 12:00:00 AM,"Afni, Inc.",13576,Ransomware,3818,Business,"1,000-9,999",Unknown,0,,true,,true,399,Unknown
12/15/2021 12:00:00 AM,07/01/2022 12:00:00 AM,Cyberattack,10/18/2021 12:00:00 AM,12/11/2021 12:00:00 AM,Fuller & Fuller,13575,Phishing,704,Business,500-999,1-99,0,58,false,54,false,198,1-99
12/15/2021 12:00:00 AM,07/01/2022 12:00:00 AM,Cyberattack,10/18/2021 12:00:00 AM,12/11/2021 12:00:00 AM,Fuller & Fuller,13574,Phishing,704,Business,500-999,1-99,0,58,false,54,false,198,1-99
03/12/2022 12:00:00 AM,07/08/2022 12:00:00 AM,Cyberattack,03/12/2022 12:00:00 AM,04/14/2022 12:00:00 AM,Heritage Life Insurance Company,13573,Ransomware,1277,Business,"1,000-9,999",1-99,33,0,true,33,false,118,1-99
02/26/2022 12:00:00 AM,07/01/2022 12:00:00 AM,Cyberattack,02/22/2022 12:00:00 AM,02/26/2022 12:00:00 AM,Professional Finance Company,13572,Ransomware,18346,Finance,"10,000-49,999",1-99,0,4,true,4,true,125,1-99
04/17/2022 12:00:00 AM,06/23/2022 12:00:00 AM,Theft or Mistake,04/17/2022 12:00:00 AM,04/17/2022 12:00:00 AM,"New Schryver, LLC d/b/a TridentCare",13571,,554,Health,500-999,0,0,0,true,0,true,67,0
06/03/2022 12:00:00 AM,07/01/2022 12:00:00 AM,Cyberattack,,,Lending Tree,13570,Malware,901,Finance,500-999,Unknown,,,false,,false,28,Unknown
04/18/2022 12:00:00 AM,06/15/2022 12:00:00 AM,Theft or Mistake,04/16/2022 12:00:00 AM,04/16/2022 12:00:00 AM,UW Medicine (UW Medical Center - Northwest Campus),13511,,739,Health,500-999,1-99,0,2,false,0,false,58,0
04/15/2022 12:00:00 AM,06/14/2022 12:00:00 AM,Cyberattack,12/04/2021 12:00:00 AM,12/04/2021 12:00:00 AM,"Sight Partners Physicians, P.C.",13508,Unclear/unknown,83848,Health,"50,000-999,999",100-199,0,132,false,0,false,60,0
12/27/2021 12:00:00 AM,06/10/2022 12:00:00 AM,Cyberattack,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,Alliance Physical Therapy Partners,13506,Ransomware,2162,Health,"1,000-9,999",1-99,0,4,true,4,true,165,1-99
05/14/2022 12:00:00 AM,06/08/2022 12:00:00 AM,Unauthorized Access,05/07/2022 12:00:00 AM,05/07/2022 12:00:00 AM,"Choice Health Insurance, LLC",13505,,1844,Health,"1,000-9,999",1-99,0,7,false,0,false,25,0
12/03/2021 12:00:00 AM,06/17/2022 12:00:00 AM,Unauthorized Access,12/03/2021 12:00:00 AM,12/04/2021 12:00:00 AM,"Flagstar Bank, FSB",13499,,34026,Finance,"10,000-49,999",1-99,1,0,true,1,false,196,1-99
12/18/2021 12:00:00 AM,06/23/2022 12:00:00 AM,Cyberattack,05/21/2021 12:00:00 AM,12/18/2021 12:00:00 AM,Great Smoky Mountains Association,13498,Malware,2862,Non-Profit/Charity,"1,000-9,999",200-299,0,211,true,211,true,187,200-299
05/04/2022 12:00:00 AM,06/22/2022 12:00:00 AM,Unauthorized Access,12/28/2021 12:00:00 AM,01/08/2022 12:00:00 AM,Renton School District,13493,,20509,Education,"10,000-49,999",100-199,0,127,false,11,false,49,1-99
04/20/2022 12:00:00 AM,06/15/2022 12:00:00 AM,Cyberattack,03/31/2022 12:00:00 AM,04/24/2022 12:00:00 AM,Baptist Medical Center,13492,Malware,920,Health,500-999,1-99,4,20,true,24,false,56,1-99
03/28/2022 12:00:00 AM,06/06/2022 12:00:00 AM,Cyberattack,01/23/2022 12:00:00 AM,04/05/2022 12:00:00 AM,Numrich Gun Parts Corporation,13472,Malware,1327,Business,"1,000-9,999",1-99,8,64,true,72,false,70,1-99
03/10/2022 12:00:00 AM,06/03/2022 12:00:00 AM,Cyberattack,03/10/2022 12:00:00 AM,03/17/2022 12:00:00 AM,"On Deck Capital, Inc.",13471,Other,1157,Finance,"1,000-9,999",1-99,7,0,true,7,false,85,1-99
04/05/2022 12:00:00 AM,06/03/2022 12:00:00 AM,Cyberattack,04/05/2022 12:00:00 AM,04/05/2022 12:00:00 AM,Kaiser Foundation Health Plan of Washington,13470,Phishing,69589,Health,"50,000-999,999",0,0,0,true,0,true,59,0
10/20/2021 12:00:00 AM,06/03/2022 12:00:00 AM,Theft or Mistake,11/01/2021 12:00:00 AM,11/06/2021 12:00:00 AM,Varsity Tutors LLC,13469,,655,Business,500-999,1-99,17,-12,true,5,false,226,1-99
04/21/2022 12:00:00 AM,06/02/2022 12:00:00 AM,Cyberattack,06/01/2021 12:00:00 AM,01/19/2022 12:00:00 AM,Rainier Arms,13468,Malware,6493,Business,"1,000-9,999",300-399,0,324,false,232,false,42,200-299
02/21/2021 12:00:00 AM,06/02/2022 12:00:00 AM,Cyberattack,02/02/2021 12:00:00 AM,02/21/2021 12:00:00 AM,The Lanier Law Firm  ,13467,Ransomware,1479,Business,"1,000-9,999",1-99,0,19,true,19,true,466,1-99
12/17/2021 12:00:00 AM,05/27/2022 12:00:00 AM,Cyberattack,12/10/2021 12:00:00 AM,12/14/2021 12:00:00 AM,Lower LLC,13450,Ransomware,3806,Finance,"1,000-9,999",1-99,0,7,false,4,false,161,1-99
11/18/2021 12:00:00 AM,05/27/2022 12:00:00 AM,Cyberattack,11/04/2021 12:00:00 AM,11/18/2021 12:00:00 AM,"Private Client Services, LLC",13449,Phishing,518,Finance,500-999,1-99,0,14,true,14,true,190,1-99
10/17/2021 12:00:00 AM,04/27/2022 12:00:00 AM,Unauthorized Access,,,"Medscan Laboratory, Inc. (Adaptive Health Integrations",13448,,2968,Health,"1,000-9,999",Unknown,,,false,,false,192,Unknown
12/13/2021 12:00:00 AM,05/26/2022 12:00:00 AM,Cyberattack,12/03/2021 12:00:00 AM,12/15/2021 12:00:00 AM,"Shutterfly, LLC",13447,Ransomware,1273,Business,"1,000-9,999",1-99,2,10,true,12,false,164,1-99
02/25/2022 12:00:00 AM,05/26/2022 12:00:00 AM,Unauthorized Access,12/29/2020 12:00:00 AM,03/01/2022 12:00:00 AM,Aon Plc,13446,,6889,Finance,"1,000-9,999",400-499,4,423,true,427,false,90,400-499
03/26/2022 12:00:00 AM,05/25/2022 12:00:00 AM,Unauthorized Access,03/25/2022 12:00:00 AM,03/26/2022 12:00:00 AM,Fred Hutchinson Cancer Center,13445,,78834,Health,"50,000-999,999",1-99,0,1,true,1,true,60,1-99
04/25/2022 12:00:00 AM,05/25/2022 12:00:00 AM,Cyberattack,03/26/2022 12:00:00 AM,04/01/2022 12:00:00 AM,"Elephant Insurance Services, LLC",13444,Other,937,Business,500-999,1-99,0,30,false,6,false,30,1-99
12/31/2021 12:00:00 AM,04/08/2022 12:00:00 AM,Unauthorized Access,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,EMC National Life Company,13407,,2666,Finance,"1,000-9,999",1-99,0,3,false,2,false,98,1-99
10/30/2021 12:00:00 AM,05/23/2022 12:00:00 AM,Unauthorized Access,10/30/2021 12:00:00 AM,10/30/2021 12:00:00 AM,"C.R. England, Inc.",13400,Ransomware,4143,Business,"1,000-9,999",0,0,0,true,0,true,205,0
03/19/2022 12:00:00 AM,05/18/2022 12:00:00 AM,Cyberattack,03/19/2022 12:00:00 AM,03/19/2022 12:00:00 AM,Partnership HealthPlan of California,13399,Ransomware,1352,Health,"1,000-9,999",0,0,0,true,0,true,60,0
03/14/2022 12:00:00 AM,05/12/2022 12:00:00 AM,Unauthorized Access,03/11/2022 12:00:00 AM,03/14/2022 12:00:00 AM,Parker-Hannifin Corporation,13398,,4597,Business,"1,000-9,999",1-99,0,3,true,3,true,59,1-99
06/11/2021 12:00:00 AM,05/06/2022 12:00:00 AM,Cyberattack,06/06/2021 12:00:00 AM,06/10/2021 12:00:00 AM,Cornish College of the Arts ,13397,Ransomware,72139,Education,"50,000-999,999",1-99,0,5,false,4,false,329,1-99
01/02/2022 12:00:00 AM,05/03/2022 12:00:00 AM,Theft or Mistake,12/31/2021 12:00:00 AM,12/31/2021 12:00:00 AM,"Wells Fargo Bank, N.A.",13377,,1511,Finance,"1,000-9,999",1-99,0,2,false,0,false,121,0
03/28/2022 12:00:00 AM,04/28/2022 12:00:00 AM,Theft or Mistake,03/28/2022 12:00:00 AM,,Washington Department of Labor & Industries,13376,,,Government,Unknown,Unknown,,0,false,,false,31,Unknown
01/28/2022 12:00:00 AM,04/18/2022 12:00:00 AM,Cyberattack,11/10/2021 12:00:00 AM,11/11/2021 12:00:00 AM,UNITE HERE Retirement Fund,13367,Ransomware,584,Finance,500-999,1-99,0,79,false,1,false,80,1-99
09/26/2021 12:00:00 AM,03/25/2022 12:00:00 AM,Unauthorized Access,09/10/2021 12:00:00 AM,09/29/2021 12:00:00 AM,"Lincare Holdings, Inc.",13355,,37050,Health,"10,000-49,999",1-99,3,16,true,19,false,180,1-99
08/03/2023 12:00:00 AM,02/29/2024 12:00:00 AM,Cyberattack,07/13/2023 12:00:00 AM,08/03/2023 12:00:00 AM,Renton School District ,16485,Ransomware,18891,Education,"10,000-49,999",1-99,0,21,true,21,true,210,1-99
01/03/2024 12:00:00 AM,02/15/2024 12:00:00 AM,Cyberattack,01/03/2024 12:00:00 AM,01/05/2024 12:00:00 AM,"loanDepot.com, LLC",16447,Ransomware,502513,Finance,"50,000-999,999",1-99,2,0,true,2,false,43,1-99
10/20/2023 12:00:00 AM,02/23/2024 12:00:00 AM,Cyberattack,10/20/2023 12:00:00 AM,10/20/2023 12:00:00 AM,UNITE HERE,16446,Ransomware,76574,Business,"50,000-999,999",0,0,0,true,0,true,126,0
12/05/2023 12:00:00 AM,02/22/2024 12:00:00 AM,Unauthorized Access,07/20/2023 12:00:00 AM,10/02/2023 12:00:00 AM,"U-Haul International, Inc.",16445,,16460,Business,"10,000-49,999",100-199,0,138,false,74,false,79,1-99
12/19/2023 12:00:00 AM,02/02/2024 12:00:00 AM,Cyberattack,12/05/2023 12:00:00 AM,12/22/2023 12:00:00 AM,Sage Home Loans Corp. f/k/a Lenox Financial Mortgage Corp.,16444,Ransomware,700,Finance,500-999,1-99,3,14,true,17,false,45,1-99
10/30/2023 12:00:00 AM,02/02/2024 12:00:00 AM,Unauthorized Access,10/29/2023 12:00:00 AM,11/02/2023 12:00:00 AM,Infosys McCamish Systems LLC,16443,,857,Finance,500-999,1-99,3,1,true,4,false,95,1-99
11/29/2023 12:00:00 AM,01/30/2024 12:00:00 AM,Cyberattack,11/28/2023 12:00:00 AM,11/29/2023 12:00:00 AM,Bankers Life and Casualty Company,16442,Other,865,Business,500-999,1-99,0,1,true,1,true,62,1-99
10/14/2023 12:00:00 AM,01/26/2024 12:00:00 AM,Cyberattack,09/27/2023 12:00:00 AM,12/05/2023 12:00:00 AM,"Henry Schein, Inc.",16441,Ransomware,588,Business,500-999,1-99,52,17,true,69,false,104,1-99
09/22/2023 12:00:00 AM,12/05/2023 12:00:00 AM,Cyberattack,,,Elixir RX Solutions (Welltok),16399,Other,544,Finance,500-999,Unknown,,,false,,false,74,Unknown
09/22/2023 12:00:00 AM,12/22/2023 12:00:00 AM,Cyberattack,05/30/2023 12:00:00 AM,,"United Healthcare Services, Inc. (Welltok)",16398,Other,9938,Finance,"1,000-9,999",Unknown,,115,false,,false,91,Unknown
10/27/2023 12:00:00 AM,01/08/2024 12:00:00 AM,Cyberattack,05/30/2023 12:00:00 AM,,Highmark Blue Cross Blue Shield (Welltok),16394,Other,504,Finance,500-999,Unknown,,150,false,,false,73,Unknown
10/30/2023 12:00:00 AM,02/02/2024 12:00:00 AM,Unauthorized Access,10/25/2023 12:00:00 AM,10/26/2023 12:00:00 AM,"Advarra, Inc.",16349,,1066,Health,"1,000-9,999",1-99,0,5,false,1,false,95,1-99
12/14/2023 12:00:00 AM,02/07/2024 12:00:00 AM,Unauthorized Access,05/27/2023 12:00:00 AM,05/30/2023 12:00:00 AM,"Lineage, Inc (Delta Dental of California)",16348,,844,Business,500-999,200-299,0,201,false,3,false,55,1-99
11/28/2023 12:00:00 AM,02/06/2024 12:00:00 AM,Cyberattack,11/27/2023 12:00:00 AM,11/28/2023 12:00:00 AM,INTEGRIS Health,16347,Other,2120,Health,"1,000-9,999",1-99,0,1,true,1,true,70,1-99
06/01/2023 12:00:00 AM,01/30/2024 12:00:00 AM,Unauthorized Access,05/27/2023 12:00:00 AM,05/30/2023 12:00:00 AM,GEICO (Delta Dental of California),16346,,1186,Health,"1,000-9,999",1-99,0,5,false,3,false,243,1-99
08/27/2023 12:00:00 AM,01/26/2024 12:00:00 AM,Cyberattack,08/21/2023 12:00:00 AM,08/27/2023 12:00:00 AM,Keenan & Associates,16345,Ransomware,5873,Business,"1,000-9,999",1-99,0,6,true,6,true,152,1-99
11/15/2023 12:00:00 AM,02/06/2024 12:00:00 AM,Cyberattack,10/25/2023 12:00:00 AM,11/20/2023 12:00:00 AM,Employment Secruity Department of Washington State,16344,Other,519,Government,500-999,1-99,5,21,true,26,false,83,1-99
07/12/2023 12:00:00 AM,10/04/2023 12:00:00 AM,Cyberattack,,,Fidelity National Information Services/Emerald Financial Services,16338,Malware,15776,Finance,"10,000-49,999",Unknown,,,false,,false,84,Unknown
03/19/2023 12:00:00 AM,11/16/2023 12:00:00 AM,Unauthorized Access,03/06/2023 12:00:00 AM,03/19/2023 12:00:00 AM,Pacific Union College,16337,,1921,Education,"1,000-9,999",1-99,0,13,true,13,true,242,1-99
09/28/2023 12:00:00 AM,12/20/2023 12:00:00 AM,Cyberattack,,,"ESO Solutions, Inc.",16336,Ransomware,810,Business,500-999,Unknown,,,false,,false,83,Unknown
10/17/2023 12:00:00 AM,01/03/2024 12:00:00 AM,Cyberattack,,,"First Financial Sercurity, Inc.",16327,Ransomware,2328,Finance,"1,000-9,999",Unknown,,,false,,false,78,Unknown
